player_name,team,salary_usd,season_end_year,season_label
Marcus Camby,New York Knicks,6250000.0,2002,2001-02
Erick Dampier,Golden State Warriors,6235000.0,2002,2001-02
Ron Mercer,Indiana Pacers,6066000.0,2002,2001-02
Kelvin Cato,Houston Rockets,6048000.0,2002,2001-02
Derrick McKey,Philadelphia 76ers,6000000.0,2002,2001-02
Steve Nash,Dallas Mavericks,5750000.0,2002,2001-02
Isaac Austin,Memphis Grizzlies,5695000.0,2002,2001-02
Jerry Stackhouse,Detroit Pistons,5500000.0,2002,2001-02
Shandon Anderson,New York Knicks,5500000.0,2002,2001-02
Lorenzen Wright,Memphis Grizzlies,5500000.0,2002,2001-02
Nick Anderson,Memphis Grizzlies,5401000.0,2002,2001-02
Mookie Blaylock,Golden State Warriors,5400000.0,2002,2001-02
Chris Mills,Golden State Warriors,5400000.0,2002,2001-02
Alvin Williams,Toronto Raptors,5350000.0,2002,2001-02
Robert Horry,Los Angeles Lakers,5300000.0,2002,2001-02
Eddie Robinson,Chicago Bulls,5205000.0,2002,2001-02
Chris Childs,Toronto Raptors,5200000.0,2002,2001-02
Bryon Russell,Utah Jazz,5142000.0,2002,2001-02
Charlie Ward,New York Knicks,5110000.0,2002,2001-02
Tariq Abdul-Wahad,Dallas Mavericks,5062000.0,2002,2001-02
Hakeem Olajuwon,Toronto Raptors,5061000.0,2002,2001-02
Jerome Williams,Toronto Raptors,5000000.0,2002,2001-02
Doug Christie,Sacramento Kings,5000000.0,2002,2001-02
Walt Williams,Houston Rockets,5000000.0,2002,2001-02
Peja Stojakovic,Sacramento Kings,5000000.0,2002,2001-02
Bob Sura,Golden State Warriors,4913000.0,2002,2001-02
Jason Caffey,Milwaukee Bucks,4812000.0,2002,2001-02
Howard Eisley,New York Knicks,4781000.0,2002,2001-02
Vitaly Potapenko,Boston Celtics,4762000.0,2002,2001-02
Brent Barry,Seattle SuperSonics,4680000.0,2002,2001-02
Michael Olowokandi,LA Clippers,4662000.0,2002,2001-02
Scott Williams,Denver Nuggets,4650000.0,2002,2001-02
Calvin Booth,Seattle SuperSonics,4539000.0,2002,2001-02
Anthony Mason,Milwaukee Bucks,4538000.0,2002,2001-02
Joe Smith,Minnesota Timberwolves,4538000.0,2002,2001-02
Ruben Patterson,Portland Trail Blazers,4538000.0,2002,2001-02
Clarence Weatherspoon,New York Knicks,4538000.0,2002,2001-02
Avery Johnson,Dallas Mavericks,4538000.0,2002,2001-02
Brevin Knight,Memphis Grizzlies,4500000.0,2002,2001-02
Nazr Mohammed,Atlanta Hawks,4500000.0,2002,2001-02
Ben Wallace,Detroit Pistons,4500000.0,2002,2001-02
Eric Williams,Boston Celtics,4448000.0,2002,2001-02
Danny Fortson,Golden State Warriors,4441000.0,2002,2001-02
Christian Laettner,Washington Wizards,4421000.0,2002,2001-02
Jahidi White,Washington Wizards,4413000.0,2002,2001-02
Kurt Thomas,New York Knicks,4413000.0,2002,2001-02
Rashard Lewis,Seattle SuperSonics,4413000.0,2002,2001-02
Cuttino Mobley,Houston Rockets,4412000.0,2002,2001-02
Brad Miller,Indiana Pacers,4400000.0,2002,2001-02
Adonal Foyle,Golden State Warriors,4400000.0,2002,2001-02
Scot Pollard,Sacramento Kings,4344000.0,2002,2001-02
Voshon Lenard,Denver Nuggets,4252000.0,2002,2001-02
Mike Bibby,Sacramento Kings,4174000.0,2002,2001-02
Shawn Bradley,Dallas Mavericks,4155000.0,2002,2001-02
Darrell Armstrong,Orlando Magic,4130000.0,2002,2001-02
Corliss Williamson,Detroit Pistons,4000000.0,2002,2001-02
Aaron McKie,Philadelphia 76ers,4000000.0,2002,2001-02
Sam Cassell,Milwaukee Bucks,4000000.0,2002,2001-02
Greg Anthony,Milwaukee Bucks,3940000.0,2002,2001-02
Elton Brand,LA Clippers,3882000.0,2002,2001-02
Mark Jackson,New York Knicks,3860000.0,2002,2001-02
Michael Stewart,Toronto Raptors,3840000.0,2002,2001-02
Kenyon Martin,New Jersey Nets,3801000.0,2002,2001-02
Rick Fox,Los Angeles Lakers,3791000.0,2002,2001-02
Raef LaFrentz,Dallas Mavericks,3755000.0,2002,2001-02
Lamond Murray,Cleveland Cavaliers,3750000.0,2002,2001-02
Eric Snow,Philadelphia 76ers,3750000.0,2002,2001-02
Kwame Brown,Washington Wizards,3697000.0,2002,2001-02
Brent Price,Sacramento Kings,3680000.0,2002,2001-02
Ervin Johnson,Milwaukee Bucks,3670000.0,2002,2001-02
Jud Buechler,Orlando Magic,3666000.0,2002,2001-02
Tony Battie,Boston Celtics,3600000.0,2002,2001-02
Travis Knight,New York Knicks,3600000.0,2002,2001-02
Moochie Norris,Houston Rockets,3600000.0,2002,2001-02
Zeljko Rebraca,Detroit Pistons,3500000.0,2002,2001-02
Steve Francis,Houston Rockets,3473000.0,2002,2001-02
Stromile Swift,Memphis Grizzlies,3401000.0,2002,2001-02
Tracy Murray,Toronto Raptors,3400000.0,2002,2001-02
Antawn Jamison,Golden State Warriors,3388000.0,2002,2001-02
Tim Hardaway,Denver Nuggets,3360000.0,2002,2001-02
Chucky Atkins,Detroit Pistons,3300000.0,2002,2001-02
Tyrone Nesby,Washington Wizards,3260000.0,2002,2001-02
Travis Best,Chicago Bulls,3250000.0,2002,2001-02
Anthony Carter,Miami Heat,3250000.0,2002,2001-02
Marc Jackson,Minnesota Timberwolves,3250000.0,2002,2001-02
David Wesley,Charlotte Hornets,3240000.0,2002,2001-02
Dean Garrett,Golden State Warriors,3240000.0,2002,2001-02
Jon Barry,Detroit Pistons,3175000.0,2002,2001-02
Walter McCarty,Boston Celtics,3125000.0,2002,2001-02
Baron Davis,Charlotte Hornets,3119000.0,2002,2001-02
Vince Carter,Toronto Raptors,3073000.0,2002,2001-02
Darius Miles,LA Clippers,3054000.0,2002,2001-02
Evan Eschmeyer,Dallas Mavericks,3038000.0,2002,2001-02
Jaren Jackson,Orlando Magic,3020000.0,2002,2001-02
Derek Fisher,Los Angeles Lakers,3000000.0,2002,2001-02
Eric Piatkowski,LA Clippers,3000000.0,2002,2001-02
Antonio Daniels,San Antonio Spurs,3000000.0,2002,2001-02
LaPhonso Ellis,Miami Heat,3000000.0,2002,2001-02
Cedric Henderson,Golden State Warriors,3000000.0,2002,2001-02
Kevin Willis,Houston Rockets,3000000.0,2002,2001-02
Lawrence Funderburke,Sacramento Kings,3000000.0,2002,2001-02
Anthony Peeler,Minnesota Timberwolves,2978000.0,2002,2001-02
Pau Gasol,Memphis Grizzlies,2970000.0,2002,2001-02
Andrew DeClercq,Orlando Magic,2900000.0,2002,2001-02
Lamar Odom,LA Clippers,2812000.0,2002,2001-02
Robert Traylor,Charlotte Hornets,2793000.0,2002,2001-02
Tyson Chandler,Chicago Bulls,2756000.0,2002,2001-02
Marcus Fizer,Chicago Bulls,2754000.0,2002,2001-02
Lindsey Hunter,Los Angeles Lakers,2700000.0,2002,2001-02
Chris Whitney,Washington Wizards,2666000.0,2002,2001-02
John Wallace,Phoenix Suns,2630000.0,2002,2001-02
Jason Williams,Memphis Grizzlies,2554000.0,2002,2001-02
Jonathan Bender,Indiana Pacers,2546000.0,2002,2001-02
Mikki Moore,Detroit Pistons,2531000.0,2002,2001-02
Chris Gatling,Miami Heat,2504000.0,2002,2001-02
Chris Crawford,Atlanta Hawks,2500000.0,2002,2001-02
Mike Miller,Orlando Magic,2494000.0,2002,2001-02
Eric Montross,Toronto Raptors,2480000.0,2002,2001-02
Othella Harrington,New York Knicks,2475000.0,2002,2001-02
John Starks,Utah Jazz,2475000.0,2002,2001-02
Randy Brown,Boston Celtics,2475000.0,2002,2001-02
Bimbo Coles,Cleveland Cavaliers,2475000.0,2002,2001-02
Aaron Williams,New Jersey Nets,2475000.0,2002,2001-02
Tony Delk,Boston Celtics,2475000.0,2002,2001-02
Chauncey Billups,Minnesota Timberwolves,2475000.0,2002,2001-02
Bobby Jackson,Sacramento Kings,2475000.0,2002,2001-02
Horace Grant,Orlando Magic,2419000.0,2002,2001-02
Steve Kerr,Portland Trail Blazers,2406000.0,2002,2001-02
Rodney Rogers,Boston Celtics,2400000.0,2002,2001-02
Sean Rooks,LA Clippers,2400000.0,2002,2001-02
Terry Porter,San Antonio Spurs,2400000.0,2002,2001-02
Calbert Cheaney,Denver Nuggets,2400000.0,2002,2001-02
Michael Curry,Detroit Pistons,2400000.0,2002,2001-02
George McCloud,Denver Nuggets,2400000.0,2002,2001-02
Stacey Augmon,Charlotte Hornets,2400000.0,2002,2001-02
Lucious Harris,New Jersey Nets,2400000.0,2002,2001-02
George Lynch,Charlotte Hornets,2400000.0,2002,2001-02
Grant Long,Memphis Grizzlies,2400000.0,2002,2001-02
Hubert Davis,Washington Wizards,2368000.0,2002,2001-02
Larry Hughes,Golden State Warriors,2343000.0,2002,2001-02
Wally Szczerbiak,Minnesota Timberwolves,2313000.0,2002,2001-02
Malik Rose,San Antonio Spurs,2285000.0,2002,2001-02
Vinny Del Negro,Phoenix Suns,2275000.0,2002,2001-02
DerMarr Johnson,Atlanta Hawks,2265000.0,2002,2001-02
Eddy Curry,Chicago Bulls,2232000.0,2002,2001-02
Shane Battier,Memphis Grizzlies,2203000.0,2002,2001-02
John Amaechi,Utah Jazz,2175000.0,2002,2001-02
Dirk Nowitzki,Dallas Mavericks,2157000.0,2002,2001-02
Patrick Ewing,Orlando Magic,2118000.0,2002,2001-02
Richard Hamilton,Washington Wizards,2111000.0,2002,2001-02
Dell Curry,Toronto Raptors,2100000.0,2002,2001-02
Chris Mihm,Cleveland Cavaliers,2067000.0,2002,2001-02
Paul Pierce,Boston Celtics,2051000.0,2002,2001-02
Bonzi Wells,Portland Trail Blazers,2028000.0,2002,2001-02
Jason Richardson,Golden State Warriors,2021000.0,2002,2001-02
Eddie Griffin,Houston Rockets,2011000.0,2002,2001-02
Michael Doleac,Cleveland Cavaliers,2000000.0,2002,2001-02
Bryant Stith,Cleveland Cavaliers,2000000.0,2002,2001-02
Keon Clark,Toronto Raptors,1971000.0,2002,2001-02
Michael Dickerson,Memphis Grizzlies,1940000.0,2002,2001-02
Andre Miller,Cleveland Cavaliers,1934000.0,2002,2001-02
Greg Foster,Milwaukee Bucks,1924000.0,2002,2001-02
Matt Harpring,Philadelphia 76ers,1908000.0,2002,2001-02
Jamal Crawford,Chicago Bulls,1894000.0,2002,2001-02
DeSagana Diop,Cleveland Cavaliers,1842000.0,2002,2001-02
Shawn Marion,Phoenix Suns,1778000.0,2002,2001-02
Darvin Ham,Milwaukee Bucks,1760000.0,2002,2001-02
Shammond Williams,Seattle SuperSonics,1750000.0,2002,2001-02
Joel Przybilla,Milwaukee Bucks,1741000.0,2002,2001-02
Rasho Nesterovic,Minnesota Timberwolves,1725000.0,2002,2001-02
Tyronn Lue,Washington Wizards,1714000.0,2002,2001-02
Rodney White,Detroit Pistons,1694000.0,2002,2001-02
Jason Terry,Atlanta Hawks,1689000.0,2002,2001-02
Keyon Dooling,LA Clippers,1654000.0,2002,2001-02
Joe Johnson,Phoenix Suns,1608000.0,2002,2001-02
Trajan Langdon,Cleveland Cavaliers,1604000.0,2002,2001-02
Johnny Newman,Dallas Mavericks,1575000.0,2002,2001-02
Jerome Moiso,Charlotte Hornets,1571000.0,2002,2001-02
Pat Garrity,Orlando Magic,1569000.0,2002,2001-02
Kedrick Brown,Boston Celtics,1528000.0,2002,2001-02
Roshown McLeod,Boston Celtics,1509000.0,2002,2001-02
Tony Massenburg,Memphis Grizzlies,1500000.0,2002,2001-02
Danny Manning,Dallas Mavericks,1500000.0,2002,2001-02
Dana Barros,Detroit Pistons,1500000.0,2002,2001-02
Ricky Davis,Cleveland Cavaliers,1496000.0,2002,2001-02
Etan Thomas,Washington Wizards,1493000.0,2002,2001-02
Brian Skinner,Cleveland Cavaliers,1483000.0,2002,2001-02
Corie Blount,Philadelphia 76ers,1452000.0,2002,2001-02
Vladimir Radmanovic,Seattle SuperSonics,1452000.0,2002,2001-02
Corey Maggette,LA Clippers,1448000.0,2002,2001-02
Al Harrington,Indiana Pacers,1436000.0,2002,2001-02
Courtney Alexander,Washington Wizards,1418000.0,2002,2001-02
Samaki Walker,Los Angeles Lakers,1400000.0,2002,2001-02
Richard Jefferson,New Jersey Nets,1379000.0,2002,2001-02
William Avery,Minnesota Timberwolves,1375000.0,2002,2001-02
Mateen Cleaves,Sacramento Kings,1347000.0,2002,2001-02
Troy Murphy,Golden State Warriors,1310000.0,2002,2001-02
Eldridge Recasner,LA Clippers,1300000.0,2002,2001-02
Bryce Drew,Charlotte Hornets,1300000.0,2002,2001-02
Matt Bullard,Charlotte Hornets,1300000.0,2002,2001-02
Popeye Jones,Washington Wizards,1300000.0,2002,2001-02
Jason Collier,Houston Rockets,1280000.0,2002,2001-02
Metta World Peace,Indiana Pacers,1241000.0,2002,2001-02
Hedo Turkoglu,Sacramento Kings,1216000.0,2002,2001-02
Greg Buckner,Dallas Mavericks,1210000.0,2002,2001-02
Kirk Haston,Charlotte Hornets,1182000.0,2002,2001-02
Cal Bowdler,Atlanta Hawks,1179000.0,2002,2001-02
Desmond Mason,Seattle SuperSonics,1155000.0,2002,2001-02
Michael Bradley,Toronto Raptors,1124000.0,2002,2001-02
James Posey,Denver Nuggets,1120000.0,2002,2001-02
Quentin Richardson,LA Clippers,1097000.0,2002,2001-02
Quincy Lewis,Utah Jazz,1070000.0,2002,2001-02
Jason Collins,New Jersey Nets,1067000.0,2002,2001-02
Jamaal Magloire,Charlotte Hornets,1048000.0,2002,2001-02
Steven Hunter,Orlando Magic,1037000.0,2002,2001-02
Dion Glover,Atlanta Hawks,1027000.0,2002,2001-02
Zach Randolph,Portland Trail Blazers,1019000.0,2002,2001-02
Speedy Claxton,Philadelphia 76ers,1006000.0,2002,2001-02
Michael Jordan,Washington Wizards,1000000.0,2002,2001-02
Danny Ferry,San Antonio Spurs,1000000.0,2002,2001-02
Fred Hoiberg,Chicago Bulls,1000000.0,2002,2001-02
Don Reid,Orlando Magic,1000000.0,2002,2001-02
John Crotty,Utah Jazz,1000000.0,2002,2001-02
Mark Bryant,San Antonio Spurs,1000000.0,2002,2001-02
Jeff Foster,Indiana Pacers,986000.0,2002,2001-02
Morris Peterson,Toronto Raptors,966000.0,2002,2001-02
Kenny Thomas,Houston Rockets,946000.0,2002,2001-02
Joseph Forte,Boston Celtics,939000.0,2002,2001-02
Donnell Harvey,Denver Nuggets,927000.0,2002,2001-02
Jeryl Sasser,Orlando Magic,902000.0,2002,2001-02
DeShawn Stevenson,Utah Jazz,890000.0,2002,2001-02
Brandon Armstrong,New Jersey Nets,865000.0,2002,2001-02
Dalibor Bagaric,Chicago Bulls,854000.0,2002,2001-02
Tim James,Philadelphia 76ers,837000.0,2002,2001-02
Devean George,Los Angeles Lakers,834000.0,2002,2001-02
Andrei Kirilenko,Utah Jazz,831000.0,2002,2001-02
Jake Tsakalidis,Phoenix Suns,820000.0,2002,2001-02
Brendan Haywood,Washington Wizards,815000.0,2002,2001-02
Vonteego Cummings,Philadelphia 76ers,810000.0,2002,2001-02
Mamadou N'diaye,Toronto Raptors,793000.0,2002,2001-02
Jumaine Jones,Cleveland Cavaliers,786000.0,2002,2001-02
Scott Padgett,Utah Jazz,781000.0,2002,2001-02
Samuel Dalembert,Philadelphia 76ers,771000.0,2002,2001-02
Erick Barkley,Portland Trail Blazers,765000.0,2002,2001-02
Mark Madsen,Los Angeles Lakers,760000.0,2002,2001-02
Jamaal Tinsley,Indiana Pacers,749000.0,2002,2001-02
Primoz Brezec,Indiana Pacers,749000.0,2002,2001-02
Tony Parker,San Antonio Spurs,744000.0,2002,2001-02
Bruce Bowen,San Antonio Spurs,715000.0,2002,2001-02
Cherokee Parks,San Antonio Spurs,715000.0,2002,2001-02
Emanual Davis,Atlanta Hawks,715000.0,2002,2001-02
Milt Palacio,Phoenix Suns,690000.0,2002,2001-02
Gerald Wallace,Sacramento Kings,664000.0,2002,2001-02
Earl Boykins,LA Clippers,650000.0,2002,2001-02
Adrian Griffin,Dallas Mavericks,648000.0,2002,2001-02
Ryan Bowen,Denver Nuggets,630000.0,2002,2001-02
Rafer Alston,Milwaukee Bucks,625000.0,2002,2001-02
Harold Jamison,LA Clippers,600000.0,2002,2001-02
Mitchell Butler,Portland Trail Blazers,591000.0,2002,2001-02
Kevin Ollie,Indiana Pacers,591000.0,2002,2001-02
Chris Dudley,Portland Trail Blazers,591000.0,2002,2001-02
Rick Brunson,Portland Trail Blazers,591000.0,2002,2001-02
Brian Shaw,Los Angeles Lakers,591000.0,2002,2001-02
Felton Spencer,New York Knicks,591000.0,2002,2001-02
Larry Robinson,New York Knicks,591000.0,2002,2001-02
Gary Trent,Minnesota Timberwolves,591000.0,2002,2001-02
Sam Mitchell,Minnesota Timberwolves,591000.0,2002,2001-02
Erick Strickland,Boston Celtics,591000.0,2002,2001-02
Carlos Rogers,Indiana Pacers,591000.0,2002,2001-02
Rod Strickland,Miami Heat,591000.0,2002,2001-02
Troy Hudson,Orlando Magic,591000.0,2002,2001-02
Victor Alexander,Detroit Pistons,591000.0,2002,2001-02
Monty Williams,Orlando Magic,591000.0,2002,2001-02
Shawnelle Scott,Denver Nuggets,591000.0,2002,2001-02
Mark Pope,Milwaukee Bucks,591000.0,2002,2001-02
Antonio Harvey,Seattle SuperSonics,591000.0,2002,2001-02
Jeff McInnis,LA Clippers,590000.0,2002,2001-02
Darrick Martin,Dallas Mavericks,590000.0,2002,2001-02
Jacque Vaughn,Atlanta Hawks,590000.0,2002,2001-02
Kendall Gill,Miami Heat,590000.0,2002,2001-02
Mitch Richmond,Los Angeles Lakers,590000.0,2002,2001-02
Dan Majerle,Phoenix Suns,590000.0,2002,2001-02
Sean Marks,Miami Heat,566000.0,2002,2001-02
Vladimir Stepania,Miami Heat,566000.0,2002,2001-02
Damon Jones,Detroit Pistons,566000.0,2002,2001-02
Bruno Sundov,Indiana Pacers,565000.0,2002,2001-02
Felipe Lopez,Minnesota Timberwolves,565000.0,2002,2001-02
Todd MacCulloch,New Jersey Nets,550000.0,2002,2001-02
Amal McCaskill,San Antonio Spurs,541000.0,2002,2001-02
Derrick Dial,Toronto Raptors,541000.0,2002,2001-02
Charles Smith,San Antonio Spurs,541000.0,2002,2001-02
Jelani McCoy,Los Angeles Lakers,541000.0,2002,2001-02
Obinna Ekezie,LA Clippers,541000.0,2002,2001-02
Michael Ruffin,Philadelphia 76ers,540000.0,2002,2001-02
Rodney Buford,Memphis Grizzlies,540000.0,2002,2001-02
Mark Blount,Boston Celtics,540000.0,2002,2001-02
Mark Strickland,Atlanta Hawks,539000.0,2002,2001-02
Terence Morris,Houston Rockets,490000.0,2002,2001-02
Jim Jackson,Miami Heat,480000.0,2002,2001-02
Predrag Drobnjak,Seattle SuperSonics,479000.0,2002,2001-02
Art Long,Seattle SuperSonics,466000.0,2002,2001-02
Lee Nailon,Charlotte Hornets,466000.0,2002,2001-02
Zendon Hamilton,Denver Nuggets,466000.0,2002,2001-02
Lavor Postell,New York Knicks,466000.0,2002,2001-02
Jerome James,Seattle SuperSonics,466000.0,2002,2001-02
Olumide Oyedeji,Seattle SuperSonics,466000.0,2002,2001-02
Eduardo Najera,Dallas Mavericks,465000.0,2002,2001-02
Raja Bell,Philadelphia 76ers,465000.0,2002,2001-02
Michael Redd,Milwaukee Bucks,465000.0,2002,2001-02
Jason Hart,San Antonio Spurs,465000.0,2002,2001-02
Daniel Santiago,Phoenix Suns,465000.0,2002,2001-02
Dan Langhi,Houston Rockets,465000.0,2002,2001-02
Eddie Gill,Memphis Grizzlies,465000.0,2002,2001-02
ZhiZhi Wang,Dallas Mavericks,465000.0,2002,2001-02
Eddie House,Miami Heat,465000.0,2002,2001-02
Jake Voskuhl,Phoenix Suns,465000.0,2002,2001-02
Stephen Jackson,San Antonio Spurs,465000.0,2002,2001-02
A.J. Guyton,Chicago Bulls,465000.0,2002,2001-02
Brian Cardinal,Detroit Pistons,465000.0,2002,2001-02
Hanno Mottola,Atlanta Hawks,465000.0,2002,2001-02
Slava Medvedenko,Los Angeles Lakers,465000.0,2002,2001-02
Reggie Slater,Atlanta Hawks,438000.0,2002,2001-02
Steve Goodrich,New Jersey Nets,389000.0,2002,2001-02
Gilbert Arenas,Golden State Warriors,333000.0,2002,2001-02
Ratko Varda,Detroit Pistons,333000.0,2002,2001-02
Earl Watson,Seattle SuperSonics,333000.0,2002,2001-02
Jarron Collins,Utah Jazz,333000.0,2002,2001-02
Kenny Satterfield,Denver Nuggets,333000.0,2002,2001-02
Malik Allen,Miami Heat,333000.0,2002,2001-02
Jamison Brewer,Indiana Pacers,333000.0,2002,2001-02
Trenton Hassell,Chicago Bulls,333000.0,2002,2001-02
Tierre Brown,Houston Rockets,333000.0,2002,2001-02
Oscar Torres,Houston Rockets,333000.0,2002,2001-02
Dean Oliver,Golden State Warriors,333000.0,2002,2001-02
Ruben Boumtje-Boumtje,Portland Trail Blazers,333000.0,2002,2001-02
Norman Richardson,Chicago Bulls,333000.0,2002,2001-02
Brian Scalabrine,New Jersey Nets,333000.0,2002,2001-02
Carlos Arroyo,Denver Nuggets,333000.0,2002,2001-02
Ernest Brown,Miami Heat,333000.0,2002,2001-02
Antonis Fotsis,Memphis Grizzlies,332000.0,2002,2001-02
Maurice Evans,Minnesota Timberwolves,332000.0,2002,2001-02
Damone Brown,Philadelphia 76ers,332000.0,2002,2001-02
Will Solomon,Memphis Grizzlies,332000.0,2002,2001-02
Alvin Jones,Philadelphia 76ers,332000.0,2002,2001-02
Bobby Simmons,Washington Wizards,332000.0,2002,2001-02
Alton Ford,Phoenix Suns,332000.0,2002,2001-02
Jeff Trepagnier,Cleveland Cavaliers,332000.0,2002,2001-02
Loren Woods,Minnesota Timberwolves,332000.0,2002,2001-02
Jabari Smith,Philadelphia 76ers,304000.0,2002,2001-02
Mike James,Miami Heat,237000.0,2002,2001-02
Kevin Garnett,Minnesota Timberwolves,25200000.0,2003,2002-03
Shaquille O'Neal,Los Angeles Lakers,23571000.0,2003,2002-03
Shawn Kemp,Orlando Magic,21500000.0,2003,2002-03
Juwan Howard,Denver Nuggets,20625000.0,2003,2002-03
Scottie Pippen,Portland Trail Blazers,19727000.0,2003,2002-03
Karl Malone,Utah Jazz,19250000.0,2003,2002-03
Rasheed Wallace,Portland Trail Blazers,16200000.0,2003,2002-03
Dikembe Mutombo,New Jersey Nets,16105000.0,2003,2002-03
Chris Webber,Sacramento Kings,14343000.0,2003,2002-03
Damon Stoudamire,Portland Trail Blazers,13500000.0,2003,2002-03
Gary Payton,Milwaukee Bucks,13080000.0,2003,2002-03
Antoine Walker,Boston Celtics,12375000.0,2003,2002-03
Shareef Abdur-Rahim,Atlanta Hawks,12375000.0,2003,2002-03
Allen Iverson,Philadelphia 76ers,12375000.0,2003,2002-03
Latrell Sprewell,New York Knicks,12375000.0,2003,2002-03
Vin Baker,Boston Celtics,12375000.0,2003,2002-03
Zydrunas Ilgauskas,Cleveland Cavaliers,12375000.0,2003,2002-03
Anfernee Hardaway,Phoenix Suns,12375000.0,2003,2002-03
Ray Allen,Seattle SuperSonics,12375000.0,2003,2002-03
Kobe Bryant,Los Angeles Lakers,12375000.0,2003,2002-03
Stephon Marbury,Phoenix Suns,12375000.0,2003,2002-03
Tracy McGrady,Orlando Magic,12072000.0,2003,2002-03
Tim Duncan,San Antonio Spurs,12072000.0,2003,2002-03
Jalen Rose,Chicago Bulls,12072000.0,2003,2002-03
Keith Van Horn,Philadelphia 76ers,12072000.0,2003,2002-03
Grant Hill,Orlando Magic,12072000.0,2003,2002-03
Reggie Miller,Indiana Pacers,12046000.0,2003,2002-03
Antonio Davis,Toronto Raptors,12000000.0,2003,2002-03
Michael Finley,Dallas Mavericks,11953000.0,2003,2002-03
Vlade Divac,Sacramento Kings,11248000.0,2003,2002-03
Eddie Jones,Miami Heat,11200000.0,2003,2002-03
Brian Grant,Miami Heat,11121000.0,2003,2002-03
Allan Houston,New York Knicks,11000000.0,2003,2002-03
Tom Gugliotta,Phoenix Suns,10890000.0,2003,2002-03
Tim Thomas,Milwaukee Bucks,10750000.0,2003,2002-03
Vince Carter,Toronto Raptors,10625000.0,2003,2002-03
David Robinson,San Antonio Spurs,10500000.0,2003,2002-03
Nick Van Exel,Dallas Mavericks,10003000.0,2003,2002-03
Steve Smith,San Antonio Spurs,9900000.0,2003,2002-03
Glenn Robinson,Atlanta Hawks,9860000.0,2003,2002-03
Derrick Coleman,Philadelphia 76ers,9830000.0,2003,2002-03
Theo Ratliff,Atlanta Hawks,9375000.0,2003,2002-03
Jason Kidd,New Jersey Nets,9260000.0,2003,2002-03
Glen Rice,Houston Rockets,9200000.0,2003,2002-03
Kenny Anderson,New Orleans Hornets,9185000.0,2003,2002-03
John Stockton,Utah Jazz,9000000.0,2003,2002-03
Kerry Kittles,New Jersey Nets,8717000.0,2003,2002-03
Clifford Robinson,Detroit Pistons,8421000.0,2003,2002-03
Toni Kukoc,Milwaukee Bucks,8050000.0,2003,2002-03
Dale Davis,Portland Trail Blazers,8000000.0,2003,2002-03
Elden Campbell,Seattle SuperSonics,7975000.0,2003,2002-03
